timestamp,lat,long,brand,model,constrYear,color,passengers,abLeftFront,abRightFront,abLeftMid,abRightMid,tireLeftFront,tireRightFront,tireLeftRear,tireRightRear,windowFront,windowLeftFront,windowRightFront,windowLeftRear,windowRightRear,windowRear,v10SecAgo,v5SecAgo,v3SecAgo,v2SecAgo,v1SecAgo
25735,43.641477,-79.398882,BMW,4er,1998,black,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,119,140,70,40,37
25738,43.638937,-79.400678,Mercedes,A-Klasse,2012,black,4,True,True,True,False,True,True,True,False,True,False,False,True,False,True,196,238,140,138,114
25740,43.652193,-79.368583,Fiat,Punto,2016,gray,1,True,False,True,True,False,False,False,False,False,False,False,False,True,False,43,26,28,29,31
25745,43.642627,-79.402299,Honda,CR-V,2000,white,4,True,True,True,True,False,True,True,True,True,True,False,True,False,True,150,192,145,164,103
25749,43.644798,-79.39171,Ford,Explorer,2016,white,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,119,66,48,47,32
25752,43.644744,-79.391733,Mercedes,G-Klasse,2004,yellow,5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,128,146,76,33,13
25753,43.63895,-79.40067,Hyundai,Santa Fe,2000,silver,4,True,True,True,True,True,False,False,True,True,False,False,True,True,True,191,130,162,184,158
25763,43.647495,-79.398612,GMC,Sierra,1999,purple,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,77,45,35,25,7
25764,43.636395,-79.399795,Toyota,Corolla,2005,black,2,True,True,True,True,True,False,True,False,False,False,True,False,False,True,208,155,134,142,57
25767,43.644785,-79.384976,BMW,5er,2014,purple,4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,83,47,23,22,13
25768,43.64576,-79.397567,BMW,X5,2011,gray,5,True,True,False,False,False,False,True,False,False,False,False,False,False,False,94,57,41,37,30
25775,43.695777,-79.450314,GMC,Sierra,1999,white,2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,121,77,59,50,46
25778,43.653197,-79.375625,Ford,Mustang,2003,silver,1,True,True,False,True,False,False,False,False,True,False,False,False,False,False,23,13,7,4,4
25785,43.641418,-79.398872,BMW,X5,2005,silver,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,205,199,142,62,40
25795,43.640685,-79.383304,Buick,Lacrosse,2015,blue,4,True,True,False,False,False,False,False,False,True,False,False,False,False,False,82,64,58,40,39
25797,43.674871,-79.407178,Honda,Civi,1997,red,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,62,36,44,31,11
25807,43.648774,-79.396434,Buick,Cascada,2006,white,5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,84,62,48,50,24
25817,43.648729,-79.396491,Chevrolet,Silverado,1999,black,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,61,44,43,20,8
25822,43.674891,-79.407126,KIA,Optima,2010,gray,5,True,True,True,True,True,True,False,False,True,True,True,False,False,True,212,152,161,85,43
25826,43.642606,-79.402203,KIA,Cadenza,2005,blue,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,67,53,64,33,35
25829,43.688346,-79.48393,Toyota,Verso,1999,gray,4,False,True,True,False,False,False,True,False,True,False,False,True,False,False,86,107,105,80,76
25837,43.642316,-79.383951,Audi,Q7,2001,blue,5,True,True,False,False,False,False,False,False,True,False,False,False,False,False,76,59,57,38,32
25844,43.638809,-79.39274,Hyundai,Sonata,2002,gray,2,True,True,True,False,False,False,False,False,True,True,False,False,False,False,18,15,7,2,0
25852,43.652112,-79.368573,Audi,A4,2003,red,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,60,46,48,27,9
25855,43.674814,-79.40717,Chevrolet,Tahoe,2006,black,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,79,64,32,15,4
25864,43.64232,-79.383929,Toyota,Yaris,2001,blue,3,True,True,True,True,False,False,False,True,True,False,False,False,False,True,136,113,94,85,51
25865,43.652196,-79.368572,BMW,X3,2006,black,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90,102,125,63,37
25868,43.636305,-79.399701,Chevrolet,Cruze,2003,red,3,False,True,False,True,False,False,False,False,True,False,False,False,False,True,40,30,29,27,13
25873,43.642302,-79.383918,BMW,3er,2015,white,5,True,True,True,True,True,True,True,False,True,False,False,False,True,True,218,200,184,93,98
25878,43.688346,-79.48341,Ford,S-Max,1999,silver,3,True,True,True,True,False,False,False,False,True,False,False,False,False,True,179,199,119,74,63
25884,43.656455,-79.407657,Ford,Focus,2016,silver,2,True,False,True,True,False,False,False,False,False,False,False,False,False,True,122,133,75,85,88
25886,43.636397,-79.399796,GMC,Sierra,2003,red,4,True,True,True,True,True,False,False,True,True,True,True,False,True,True,153,115,97,104,88
25895,43.640622,-79.383391,KIA,Cadenza,2008,gray,3,True,True,False,False,False,False,False,False,True,False,False,False,True,True,130,92,65,33,22
25898,43.652103,-79.368591,Chevrolet,Camaro,2007,white,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,2,1,1,1
25908,43.642381,-79.383975,Hyundai,Elantra,2010,white,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,70,53,58,65,37
25913,43.63888,-79.39218,Chevrolet,Camaro,2012,blue,3,False,True,True,True,False,False,False,False,False,False,False,False,False,True,4,5,4,2,0
25914,43.658567,-79.384854,Honda,Civic Limousine,2000,black,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,51,26,30,34,23
25920,43.6447,-79.391795,Porsche,GT3,2007,white,2,True,True,True,True,False,False,False,True,True,False,False,False,False,True,209,125,82,67,53
25926,43.642369,-79.383958,VW,Tiguan,2013,purple,1,True,True,True,True,True,True,True,False,False,True,False,True,True,True,85,106,118,123,65
25929,43.644737,-79.384922,Toyota,Yaris,2008,black,2,True,True,True,True,False,False,True,False,False,False,False,False,False,True,94,90,63,70,44
25936,43.644726,-79.384929,Honda,Jazz,1998,black,3,False,True,True,True,False,True,False,True,False,False,True,True,True,False,96,108,116,118,75
25943,43.646584,-79.389738,VW,Passat,2014,green,4,False,True,True,True,False,False,True,False,True,False,False,False,False,False,144,169,88,63,46
25945,43.638815,-79.39269,BMW,2er,2013,black,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,100,68,37,23,7
25952,43.695703,-79.450396,Ford,S-Max,2015,blue,5,True,True,True,True,True,True,True,True,True,True,True,False,True,True,176,206,142,149,148
25958,43.654891,-79.376595,KIA,Carens,2014,white,2,False,False,False,True,False,False,False,True,False,False,False,False,True,False,199,207,121,48,35
25961,43.65716,-79.36556,Honda,CR-V,2012,white,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,94,114,92,40,36
25967,43.652133,-79.368532,Ford,Focus,2009,red,5,True,True,True,True,True,True,True,False,False,False,True,True,False,False,176,163,154,157,69
25975,43.644745,-79.384997,GMC,Sierra,2003,white,2,True,True,True,True,False,True,False,False,True,False,True,True,True,True,195,222,245,275,104
25982,43.640686,-79.383373,Hyundai,Sonata,2006,purple,5,True,False,True,True,False,False,False,False,True,False,False,False,False,True,88,98,85,56,43
25992,43.64561,-79.397598,VW,Jetta,2011,red,2,True,False,True,True,False,False,False,False,True,False,False,False,False,False,97,73,63,62,53
25995,43.642638,-79.402203,Hyundai,Elantra,2013,black,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,193,223,160,123,106
26002,43.638986,-79.400645,Honda,Jazz,2002,gray,1,True,True,True,True,False,False,False,False,True,False,False,False,False,False,158,119,117,92,45
26006,43.653171,-79.375629,KIA,Sportage,2007,white,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,149,145,112,52,15
26009,43.653104,-79.375665,BMW,2er,2000,black,5,True,True,True,False,True,False,False,False,False,False,False,True,False,True,211,219,199,230,232
26010,43.653168,-79.375653,Toyota,Auris,2001,blue,4,True,True,False,False,False,True,False,True,True,True,False,True,False,False,181,230,151,132,83
26020,43.640646,-79.383322,VW,Passat,2005,blue,2,False,True,True,False,False,False,False,False,False,False,False,False,False,True,105,108,60,50,15
26021,43.644786,-79.391729,Mercedes,E-Klasse,2011,white,4,False,True,True,False,False,False,False,False,False,False,False,True,False,True,95,91,66,26,19
26022,43.674846,-79.407134,KIA,Sedona,2009,gray,5,False,True,False,False,False,True,False,False,True,False,False,False,False,False,72,67,51,29,15
26027,43.644712,-79.384912,Ford,Explorer,2001,black,4,True,True,False,True,False,False,False,False,False,False,False,False,False,False,21,12,15,18,15
26037,43.6406,-79.383302,VW,Golf,1997,purple,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,80,75,54,51,36
26044,43.64433,-79.376916,Hyundai,Sonata,2016,gray,1,True,True,True,True,False,False,True,False,False,True,True,False,True,True,188,140,182,165,83
26051,43.638916,-79.400604,VW,Passat,2009,gray,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,67,37,26,22,18
26056,43.642315,-79.383985,Honda,Jazz,2009,gray,3,True,True,True,True,False,False,False,False,False,False,False,False,False,True,144,165,113,73,65
26059,43.652325,79.406114,Chevrolet,Camero,2011,white,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,110,121,66,34,30
26062,43.641485,-79.398833,Honda,Civic Limousine,2000,red,5,True,True,True,True,True,True,True,True,True,True,True,True,False,False,97,121,140,84,44
26063,43.640644,-79.383335,Ford,Mustang,2008,gray,5,True,True,True,False,False,False,False,False,True,False,False,False,False,True,93,116,115,80,34
26067,43.638931,-79.400622,Chevrolet,Cruze,1999,white,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,27,34,41,19,8
26070,43.68833,-79.48376,Honda,CR-V,1999,white,4,True,True,False,True,False,False,False,False,True,False,False,False,False,False,16,13,13,8,3
26080,43.653157,-79.375628,Buick,Regal,2014,white,3,True,True,False,False,True,False,False,False,False,False,False,False,False,False,17,17,11,7,6
26087,43.658505,-79.384851,Honda,Civic Tourer,2001,yellow,1,True,True,True,True,False,True,False,True,True,True,True,True,False,True,194,126,143,136,118
26095,43.65311,-79.375699,Toyota,Corolla,2015,silver,3,True,True,True,True,True,False,False,False,False,False,False,False,False,False,66,83,54,64,49
26099,43.642637,-79.402285,Chevrolet,Tahoe,2016,blue,2,True,True,False,True,True,False,False,False,True,False,False,False,False,True,106,90,76,67,43
26106,43.693127,-79.462116,Ford,Escape,2004,black,2,True,True,True,True,True,True,True,False,True,True,True,True,True,False,174,197,200,236,186
26113,43.661514,-79.409862,Toyota,Corolla,2016,purple,4,False,True,True,False,False,False,False,False,False,False,False,True,False,False,19,22,12,10,6
26122,43.638823,-79.39213,Hyundai,Sonata,2011,red,1,True,True,True,True,True,False,True,False,False,False,True,False,False,True,175,174,136,147,155
26131,43.644792,-79.384906,BMW,X5,2012,white,4,True,True,True,True,False,True,False,True,True,False,False,False,False,True,98,101,105,77,56
26141,43.64236,-79.38392,Toyota,Verso,2009,gray,5,True,True,False,False,False,False,False,False,True,False,False,False,False,False,123,113,80,77,28
26150,43.652106,-79.368538,BMW,3er,2016,red,4,True,True,False,True,True,True,False,True,False,False,False,False,False,False,154,167,177,146,74
26157,43.695718,-79.450328,Mercedes,G-Klasse,2007,silver,2,True,False,True,False,False,False,False,False,False,False,False,False,False,True,24,28,16,11,4
26167,43.644784,-79.384967,Mercedes,A-Klasse,2013,purple,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31,16,8,4,1
26176,43.641405,-79.398879,Fiat,Punto,1999,white,4,True,True,True,True,False,True,False,True,False,True,True,True,True,False,193,125,162,98,43
26181,43.642696,-79.402298,VW,Golf,2011,blue,2,True,True,False,True,False,False,True,False,True,False,True,False,False,False,198,244,162,190,140
26186,43.688366,-79.48385,Toyota,Verso,2012,black,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,78,53,64,41,22
26195,43.642615,-79.402287,Chevrolet,Suburban,2004,gray,3,True,True,True,True,True,False,True,False,False,False,True,True,False,True,166,202,255,152,98
26197,43.642345,-79.383957,GMC,Yukon,2011,white,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,53,60,50,31,25
26207,43.652398,79.406187,Hyundai,Tucson,2016,gray,1,True,True,False,True,True,False,False,False,True,False,False,False,False,False,196,142,123,59,25
26210,43.645427,-79.395216,Honda,Civic Limousine,2001,gray,2,True,True,True,True,True,True,False,True,True,False,False,False,True,False,182,181,208,145,142
26216,43.652272,-79.401139,GMC,Danyon,2012,blue,3,True,True,True,True,True,True,True,True,False,True,False,True,True,False,83,91,111,86,62
26220,43.640622,-79.38333,Honda,CR-V,2012,white,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,75,39,24,9,6
26221,43.64542,-79.395289,GMC,Terrain,1998,gray,5,False,True,True,True,True,False,True,True,False,False,False,False,False,False,201,165,132,119,125
26231,43.641468,-79.398878,Honda,Civi,2014,green,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,46,35,24,10,9
26235,43.649941,-79.391111,KIA,Sportage,2016,purple,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,47,27,27,25,16
26239,43.640625,-79.383398,Toyota,Auris,2002,yellow,1,True,True,True,True,True,False,False,False,False,False,True,True,True,True,114,143,172,145,98
26242,43.642333,-79.383924,Toyota,Yaris,2015,black,5,True,True,True,True,False,False,False,False,True,False,False,False,False,True,180,103,89,80,61
26249,43.65717,-79.36551,Toyota,Avensis,2011,blue,2,True,True,True,True,False,False,True,True,True,True,True,True,True,True,174,214,202,154,165
26256,43.646514,-79.389718,Ford,Focus,2012,black,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,14,13,11,10,3
26260,43.652177,-79.368504,Toyota,Avensis,1997,black,5,True,True,True,True,False,False,False,False,True,False,False,True,False,False,136,104,75,87,63
26268,43.644799,-79.391737,Buick,Verano,2013,black,1,True,True,True,True,False,False,False,False,True,False,False,False,False,True,111,97,77,78,55
26271,43.6423,-79.383926,Ford,Focus,2001,red,2,False,True,True,True,False,False,True,True,False,False,True,True,False,False,212,268,148,165,60
26272,43.641465,-79.398884,Mercedes,A-Klasse,2012,black,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72,50,37,14,9
26276,43.658509,-79.384882,BMW,1er,2008,gray,4,False,True,True,True,False,False,False,False,True,False,False,False,False,True,62,43,48,31,15
26284,43.652346,79.406187,VW,Golf,2006,silver,2,True,True,True,True,True,False,True,False,False,False,False,False,False,True,98,87,103,64,65
26292,43.648756,-79.396406,Mercedes,G-Klasse,2002,silver,5,True,True,True,True,False,False,False,False,False,False,False,False,True,True,98,96,79,63,64
26301,43.636349,-79.399772,Toyota,Auris,2003,blue,2,True,True,True,True,True,True,False,True,True,False,True,False,False,False,203,156,171,150,141
26307,43.642694,-79.402283,Fiat,500,2014,gray,5,True,True,True,True,True,True,True,True,True,False,False,True,True,True,165,106,129,79,85
26316,43.69344,-79.462105,Audi,A4,2000,green,3,False,True,True,True,False,False,False,False,True,False,False,False,False,False,188,120,145,68,44
26318,43.640666,-79.383339,Hyundai,Santa Fe,2007,black,2,True,True,True,True,False,False,False,True,True,False,False,False,False,False,205,118,82,71,76
26324,43.638958,-79.400612,GMC,Terrain,2004,gray,4,True,True,True,True,True,False,True,True,True,True,False,False,True,False,213,187,135,144,67
26325,43.653176,-79.375664,KIA,Optima,2008,gray,1,True,True,False,True,False,False,False,False,True,False,False,False,False,True,154,80,80,85,60
26328,43.652107,-79.368513,Toyota,Yaris,2001,white,3,True,True,True,True,False,True,False,True,True,False,False,False,True,False,159,120,128,117,120
26329,43.654858,-79.376504,Buick,Lacrosse,2009,gray,5,True,True,True,True,True,True,True,True,False,False,True,False,False,True,168,182,180,183,150
26331,43.688329,-79.48313,KIA,Cadenza,2008,white,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,24,17,14,8,7
26337,43.661595,-79.409834,Toyota,Auris,2012,silver,1,True,True,False,True,False,False,False,False,True,False,False,False,False,False,130,82,83,87,51
26346,43.644717,-79.384976,KIA,Cadenza,2008,gray,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,90,75,42,31,14
26349,43.640685,-79.383358,VW,Passat,2013,blue,5,True,True,False,False,False,False,True,False,True,True,False,True,True,False,182,140,161,98,87
26356,43.648705,-79.396497,Toyota,Auris,2011,white,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,23,24,19,12,13
26361,43.642314,-79.38393,Hyundai,Santa Fe,2008,yellow,3,True,True,True,True,False,False,False,False,True,False,False,False,False,False,150,101,128,55,48
26369,43.644347,-79.376932,Toyota,Corolla,2000,black,3,True,True,True,True,False,False,True,False,True,True,False,False,True,True,198,240,145,118,50
26377,43.693116,-79.462135,Honda,CR-V,2005,yellow,2,False,True,True,True,False,False,False,False,True,False,True,False,False,True,204,156,121,52,50
26383,43.658575,-79.384819,Fiat,Punto,2003,green,3,True,True,True,True,True,True,True,False,True,True,False,True,True,False,213,227,190,211,215
26385,43.653198,-79.375642,GMC,Danyon,2005,silver,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,98,101,78,32,34
26388,43.641403,-79.398886,Ford,Mustang,2011,blue,1,True,False,True,True,False,False,False,True,False,True,False,False,True,True,114,99,109,124,87
26395,43.652314,79.406121,Hyundai,Tucson,2014,yellow,4,True,True,True,True,True,False,False,True,False,True,False,False,True,True,144,164,178,146,105
26396,43.642314,-79.383934,Hyundai,Santa Fe,2008,green,2,True,False,False,True,False,False,False,True,True,False,False,False,False,True,84,92,67,36,28
26398,43.653151,-79.375685,Toyota,Yaris,2005,black,2,True,True,True,True,False,False,False,False,True,False,False,False,True,True,109,108,111,52,47
26408,43.654892,-79.376544,Honda,Civi,2008,blue,4,True,True,True,True,True,False,False,False,False,True,True,False,True,True,203,233,179,132,126
26410,43.641472,-79.398802,Ford,C-Max,1998,gray,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,132,80,101,64,32
26418,43.652172,-79.368593,Honda,Civic Limousine,2002,black,3,False,True,True,True,True,True,True,True,False,True,False,True,True,False,195,249,242,217,138
26423,43.642652,-79.402243,Toyota,Avensis,2007,gray,3,True,True,False,False,False,False,False,True,True,False,False,False,False,False,68,80,46,36,35
26426,43.649974,-79.391113,Mercedes,A-Klasse,2010,silver,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,164,100,78,45,17
26435,43.638965,-79.400683,KIA,Optima,2010,white,3,True,True,True,True,True,True,False,True,True,True,True,True,True,True,187,241,161,99,60
26445,43.653177,-79.375607,Ford,Fiesta,1998,blue,1,True,False,True,True,False,False,False,True,False,False,False,False,False,True,71,85,64,43,26
26451,43.638874,-79.39291,Audi,A4,1997,black,3,True,False,False,True,False,False,False,False,True,False,False,False,False,True,66,66,72,74,36
26456,43.638896,-79.39258,Honda,Civi,2014,silver,5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,13,13,8,6,3
26463,43.638876,-79.39222,Honda,CR-V,2016,blue,3,True,True,True,False,False,False,True,False,False,False,False,False,False,False,113,60,74,87,72
26467,43.65744,-79.36555,Ford,Escape,2007,white,3,False,True,True,False,False,True,False,False,False,False,False,False,False,False,126,106,98,63,47
26476,43.653168,-79.375693,KIA,Sportage,2016,gray,2,True,True,True,True,False,False,False,False,True,True,False,False,False,True,75,80,54,62,65
26481,43.695772,-79.450336,Chevrolet,Sonic,2002,silver,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84,68,59,44,21
26491,43.685549,-79.446195,Toyota,Verso,2010,gray,2,True,True,True,True,False,True,True,False,True,True,False,False,False,True,90,115,102,48,41
26493,43.644718,-79.384943,Mercedes,G-Klasse,2008,gray,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,37,36,22,26,15
26495,43.638813,-79.3926,KIA,Optima,2002,white,4,True,False,True,True,True,True,True,True,False,False,False,True,True,True,115,135,130,151,106
26503,43.647429,-79.398678,Fiat,Punto,2016,gray,5,False,False,True,False,False,False,False,False,False,True,False,False,False,True,54,47,42,31,23
26509,43.654851,-79.376545,Mercedes,C-Klasse,1997,black,2,False,True,True,True,False,True,False,True,False,False,True,True,True,False,124,83,103,107,112
26518,43.638855,-79.392,Ford,S-Max,2008,gray,4,True,True,True,False,True,True,False,True,True,False,True,True,False,True,162,141,181,144,97
26520,43.640628,-79.383376,Honda,Civi,2004,blue,3,True,True,False,True,False,False,False,False,True,False,False,False,False,False,103,107,89,35,38
26523,43.695721,-79.450347,Ford,Fusion,2015,gray,3,True,True,True,True,True,True,True,True,False,True,False,False,True,True,210,252,136,80,62
26528,43.64542,-79.39752,Mercedes,B-Klasse,1997,purple,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,138,78,88,39,31
26537,43.644789,-79.384961,GMC,Terrain,2010,yellow,3,True,True,True,True,False,True,True,False,True,False,True,True,True,False,167,109,128,91,59
26542,43.642625,-79.402214,Mercedes,C-Klasse,2011,black,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,5,4,4,3
26552,43.644728,-79.384966,Honda,HR-V,2015,yellow,4,False,True,True,True,False,False,True,False,False,False,True,True,True,False,176,171,222,179,119
26561,43.642311,-79.38391,Toyota,Yaris,2008,silver,1,True,True,True,True,False,False,True,True,False,False,False,True,True,False,209,117,136,161,120
26570,43.649974,-79.391142,Honda,Jazz,2012,black,3,False,False,True,True,False,True,False,False,False,False,False,True,True,True,98,109,123,124,97
26576,43.656455,-79.407616,Ford,Escape,2014,yellow,3,True,False,True,True,False,False,True,False,False,False,False,False,False,False,208,108,103,70,62
26578,43.648778,-79.396468,Hyundai,Elantra,2008,red,1,True,False,True,False,True,False,False,False,False,True,False,True,False,True,161,180,111,129,52
26583,43.638978,-79.400605,Hyundai,Accent,2005,silver,1,True,True,True,True,False,False,False,False,True,False,False,True,False,True,71,78,59,43,41
26585,43.648724,-79.39647,Chevrolet,Impala,2002,white,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,31,26,28,18,18
26591,43.636376,-79.399776,Honda,Jazz,2015,silver,5,True,True,True,True,True,True,True,True,False,True,False,False,True,False,219,163,128,70,63
26597,43.64559,-79.397534,KIA,Sedona,1998,white,4,True,True,False,True,False,True,False,True,True,False,True,False,True,False,191,105,104,103,106
26604,43.636385,-79.399757,VW,Jetta,2000,white,5,True,True,True,True,False,False,False,True,False,False,True,False,False,True,106,134,92,69,57
26607,43.638962,-79.400637,Chevrolet,Malibu,2002,black,4,True,True,True,True,False,False,False,False,True,False,False,False,False,False,14,16,15,13,12
26615,43.646533,-79.389709,Hyundai,Sonata,2000,yellow,5,True,False,False,True,False,False,True,True,True,True,False,False,False,False,126,160,100,77,27
26618,43.64563,-79.397546,BMW,3er,2014,gray,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,52,66,67,51,26
26624,43.695712,-79.45037,Ford,Focus,2009,purple,2,True,False,True,True,False,True,False,False,True,False,False,False,False,False,80,54,54,51,38
26628,43.65236,79.406134,KIA,Cadenza,2002,blue,5,True,False,True,True,False,False,True,True,False,True,False,True,True,False,204,257,151,104,47
26635,43.642328,-79.383984,Audi,A4,2005,silver,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5,6,5,4,1
26636,43.69324,-79.462195,Ford,Focus,1999,red,2,False,False,True,True,False,False,False,False,False,False,False,False,False,True,144,87,70,46,18
26643,43.642377,-79.383908,Ford,Fiesta,1997,red,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,9,11,5,3
26649,43.652359,79.406182,Hyundai,Accent,2014,silver,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,57,60,53,59,38
26656,43.649964,-79.391146,Chevrolet,Camaro,2016,red,4,False,True,False,True,False,False,False,False,False,False,False,False,False,True,90,81,75,52,25
26661,43.649909,-79.391147,Honda,HR-V,2010,white,1,True,True,True,False,True,True,True,True,True,True,True,True,False,False,142,164,105,106,116
26670,43.674845,-79.407115,Mercedes,E-Klasse,2011,gray,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,179,138,101,96,52
26678,43.652323,79.406101,Audi,A5,2015,black,1,True,True,True,True,False,False,False,False,False,False,False,False,False,True,50,64,78,51,52
26682,43.63893,-79.40061,Buick,Regal,2016,black,4,True,True,True,True,False,False,False,False,False,False,False,False,False,False,200,166,103,62,49
26692,43.645468,-79.395256,Toyota,Auris,2006,gray,4,True,False,True,False,False,False,False,False,True,False,False,False,False,False,67,59,38,38,40
26702,43.653149,-79.375629,Chevrolet,Suburban,2001,white,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,42,27,28,22,15
26711,43.65752,-79.36575,Chevrolet,Camaro,2003,gray,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,4,4,3,1,0
26717,43.636353,-79.399754,Chevrolet,Sonic,1999,white,4,False,True,True,True,False,True,False,True,False,False,False,True,True,False,120,134,153,161,112
26725,43.636324,-79.39973,Buick,Cascada,1999,white,1,True,True,True,True,False,False,False,False,True,False,False,False,False,False,206,148,91,66,44
26732,43.642622,-79.402248,Ford,Escape,2013,blue,5,True,True,True,True,False,True,True,False,True,False,False,False,False,True,213,154,154,108,93
26735,43.654849,-79.376564,Honda,Civi,2010,red,1,True,False,True,True,False,True,True,True,True,True,True,False,True,True,177,131,110,92,96
26740,43.653141,-79.375621,GMC,Danyon,2005,blue,2,True,True,True,True,True,True,True,True,True,False,True,False,False,True,205,238,174,163,156
26744,43.695745,-79.450375,Honda,HR-V,2013,gray,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,13,6,6,4,3
26747,43.69376,-79.462149,Hyundai,Accent,2002,silver,3,True,True,True,True,False,False,False,False,True,False,False,False,False,True,85,100,63,43,34
26756,43.654863,-79.376587,Hyundai,Sonata,1997,blue,3,True,True,True,True,True,False,True,False,True,True,True,True,True,False,171,183,134,86,81
26762,43.638847,-79.39218,VW,Jetta,1997,gray,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,135,104,127,58,26
26769,43.638837,-79.39299,Honda,CR-V,2007,blue,5,True,True,True,True,True,False,False,False,True,False,False,False,False,False,179,143,101,98,41
26779,43.652369,79.406197,Audi,A3,2005,white,3,True,True,True,False,False,False,False,False,False,False,False,False,False,True,80,104,132,74,49
26782,43.641446,-79.398878,Ford,Focus,2002,black,1,False,False,True,True,False,False,False,True,False,False,False,False,False,True,39,34,42,47,29
26792,43.644713,-79.384981,VW,Passat,2009,silver,5,False,True,True,True,False,True,True,False,False,False,False,True,False,True,209,210,244,264,216
26800,43.644708,-79.38494,Ford,C-Max,2002,gray,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,156,138,87,75,32
26809,43.642681,-79.402214,Ford,Focus,2004,green,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,195,109,86,51,23
26814,43.64546,-79.395208,Mercedes,B-Klasse,2011,white,3,True,True,True,False,False,False,False,False,False,True,False,False,False,False,58,49,32,16,4
26824,43.695791,-79.450338,GMC,Sierra,1999,blue,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,54,48,48,32,20
26830,43.638801,-79.39211,KIA,Optima,2005,white,1,False,False,True,True,False,False,False,True,False,True,False,False,False,False,40,27,35,25,24
26839,43.644715,-79.384906,VW,Tiguan,2000,white,4,True,True,True,False,True,True,True,False,False,True,True,True,False,True,96,120,94,99,76
26841,43.695782,-79.450331,Hyundai,Sonata,1998,black,2,True,True,True,True,False,False,True,False,False,False,False,False,False,False,16,8,10,10,10
26845,43.638882,-79.39209,Ford,Explorer,2005,blue,1,True,True,True,True,False,False,False,False,True,True,False,False,True,True,166,109,95,44,42
26851,43.688302,-79.48375,GMC,Yukon,2003,white,5,True,True,True,True,True,True,False,True,True,False,True,False,False,True,191,205,194,105,35
26855,43.640671,-79.383328,Hyundai,Santa Fe,1999,blue,2,True,True,True,True,True,True,True,True,True,False,True,True,False,False,184,232,192,224,226
26856,43.642374,-79.383992,Mercedes,A-Klasse,2010,blue,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,103,125,122,88,38
